,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,0.29799551093052656,0.0,-0.486660859337551,-0.3405078835474473,-0.06002329226730829,0.16103340198334593,1.4672897847807231,0.0,0.08856515596340486,0.0,0.0,0.29799551093052656,0.0,-0.486660859337551,-0.3405078835474473,-0.06002329226730829,0.16103340198334593,1.4672897847807231,0.0,0.08856515596340486,0.0,0.0,0.29799551093052656,0.0,-0.486660859337551,-0.3405078835474473,-0.06002329226730829,0.16103340198334593,1.4672897847807231,0.0,0.08856515596340486,0.0,0.0,0.29799551093052656,0.0,-0.486660859337551,-0.3405078835474473,-0.06002329226730829,0.16103340198334593,1.4672897847807231,0.0,0.08856515596340486,0.0,0.0,0.29799551093052656,0.0,-0.486660859337551,-0.3405078835474473,-0.06002329226730829,0.16103340198334593,1.4672897847807231,0.0,0.08856515596340486,0.0
1,0.0,0.029881180040991495,0.0,-0.9304969118045125,0.0,0.7570256611525217,0.7038974937104481,0.42107850959629545,0.0,1.0597470027876366,0.0,0.0,0.029881180040991495,0.0,-0.9304969118045125,0.0,0.7570256611525217,0.7038974937104481,0.42107850959629545,0.0,1.0597470027876366,0.0,0.0,0.029881180040991495,0.0,-0.9304969118045125,0.0,0.7570256611525217,0.7038974937104481,0.42107850959629545,0.0,1.0597470027876366,0.0,0.0,0.029881180040991495,0.0,-0.9304969118045125,0.0,0.7570256611525217,0.7038974937104481,0.42107850959629545,0.0,1.0597470027876366,0.0,0.0,0.029881180040991495,0.0,-0.9304969118045125,0.0,0.7570256611525217,0.7038974937104481,0.42107850959629545,0.0,1.0597470027876366,0.0
2,0.0,-0.5721801328775644,-0.1753757814553225,-0.0628477644544212,0.0,1.554963396594733,0.0,0.35797214166941593,0.5257183058882564,0.6182499673332398,0.0,0.0,-0.5721801328775644,-0.1753757814553225,-0.0628477644544212,0.0,1.554963396594733,0.0,0.35797214166941593,0.5257183058882564,0.6182499673332398,0.0,0.0,-0.5721801328775644,-0.1753757814553225,-0.0628477644544212,0.0,1.554963396594733,0.0,0.35797214166941593,0.5257183058882564,0.6182499673332398,0.0,0.0,-0.5721801328775644,-0.1753757814553225,-0.0628477644544212,0.0,1.554963396594733,0.0,0.35797214166941593,0.5257183058882564,0.6182499673332398,0.0,0.0,-0.5721801328775644,-0.1753757814553225,-0.0628477644544212,0.0,1.554963396594733,0.0,0.35797214166941593,0.5257183058882564,0.6182499673332398,0.0
3,0.0,-0.9334134045745568,0.0,0.7622826130607052,0.7003455106556977,0.4252443535396555,0.0,1.2390803113800697,0.0,0.35121573255247895,0.0,0.0,-0.9334134045745568,0.0,0.7622826130607052,0.7003455106556977,0.4252443535396555,0.0,1.2390803113800697,0.0,0.35121573255247895,0.0,0.0,-0.9334134045745568,0.0,0.7622826130607052,0.7003455106556977,0.4252443535396555,0.0,1.2390803113800697,0.0,0.35121573255247895,0.0,0.0,-0.9334134045745568,0.0,0.7622826130607052,0.7003455106556977,0.4252443535396555,0.0,1.2390803113800697,0.0,0.35121573255247895,0.0,0.0,-0.9334134045745568,0.0,0.7622826130607052,0.7003455106556977,0.4252443535396555,0.0,1.2390803113800697,0.0,0.35121573255247895,0.0
4,-0.17657508080626272,-0.06240689938250554,0.0,1.5565970898839154,0.0,0.3578465723463431,0.527256500159945,0.7061287413485218,0.0,-0.4394763067969265,0.0,-0.17657508080626272,-0.06240689938250554,0.0,1.5565970898839154,0.0,0.3578465723463431,0.527256500159945,0.7061287413485218,0.0,-0.4394763067969265,0.0,-0.17657508080626272,-0.06240689938250554,0.0,1.5565970898839154,0.0,0.3578465723463431,0.527256500159945,0.7061287413485218,0.0,-0.4394763067969265,0.0,-0.17657508080626272,-0.06240689938250554,0.0,1.5565970898839154,0.0,0.3578465723463431,0.527256500159945,0.7061287413485218,0.0,-0.4394763067969265,0.0,-0.17657508080626272,-0.06240689938250554,0.0,1.5565970898839154,0.0,0.3578465723463431,0.527256500159945,0.7061287413485218,0.0,-0.4394763067969265,0.0
5,0.0,0.7800129439277104,0.6637149216278448,0.44305075486268386,0.0,1.2383735099258164,0.0,0.09077503312342472,-0.005814894254063674,-0.3784297090508648,0.0,0.0,0.7800129439277104,0.6637149216278448,0.44305075486268386,0.0,1.2383735099258164,0.0,0.09077503312342472,-0.005814894254063674,-0.3784297090508648,0.0,0.0,0.7800129439277104,0.6637149216278448,0.44305075486268386,0.0,1.2383735099258164,0.0,0.09077503312342472,-0.005814894254063674,-0.3784297090508648,0.0,0.0,0.7800129439277104,0.6637149216278448,0.44305075486268386,0.0,1.2383735099258164,0.0,0.09077503312342472,-0.005814894254063674,-0.3784297090508648,0.0,0.0,0.7800129439277104,0.6637149216278448,0.44305075486268386,0.0,1.2383735099258164,0.0,0.09077503312342472,-0.005814894254063674,-0.3784297090508648,0.0
6,0.1404827543996845,1.4844510181278636,0.0,0.28642437583172864,0.6681550392797053,0.634710866774002,0.0,-0.49761730516566516,0.0,0.3515207908157514,0.0,0.1404827543996845,1.4844510181278636,0.0,0.28642437583172864,0.6681550392797053,0.634710866774002,0.0,-0.49761730516566516,0.0,0.3515207908157514,0.0,0.1404827543996845,1.4844510181278636,0.0,0.28642437583172864,0.6681550392797053,0.634710866774002,0.0,-0.49761730516566516,0.0,0.3515207908157514,0.0,0.1404827543996845,1.4844510181278636,0.0,0.28642437583172864,0.6681550392797053,0.634710866774002,0.0,-0.49761730516566516,0.0,0.3515207908157514,0.0,0.1404827543996845,1.4844510181278636,0.0,0.28642437583172864,0.6681550392797053,0.634710866774002,0.0,-0.49761730516566516,0.0,0.3515207908157514,0.0
7,0.6641761274236657,0.43989068580465585,0.0,1.233734133576725,0.0,0.09189749028748473,-0.008713939827620365,-0.17080671040101691,0.0,-0.02922381583854161,0.0,0.6641761274236657,0.43989068580465585,0.0,1.233734133576725,0.0,0.09189749028748473,-0.008713939827620365,-0.17080671040101691,0.0,-0.02922381583854161,0.0,0.6641761274236657,0.43989068580465585,0.0,1.233734133576725,0.0,0.09189749028748473,-0.008713939827620365,-0.17080671040101691,0.0,-0.02922381583854161,0.0,0.6641761274236657,0.43989068580465585,0.0,1.233734133576725,0.0,0.09189749028748473,-0.008713939827620365,-0.17080671040101691,0.0,-0.02922381583854161,0.0,0.6641761274236657,0.43989068580465585,0.0,1.233734133576725,0.0,0.09189749028748473,-0.008713939827620365,-0.17080671040101691,0.0,-0.02922381583854161,0.0
8,0.0,0.2996603072743742,0.6358786611385447,0.6462260917158957,0.0,-0.4952738959064007,0.0,0.23337874250413115,0.0,-1.1723580744321893,0.0,0.0,0.2996603072743742,0.6358786611385447,0.6462260917158957,0.0,-0.4952738959064007,0.0,0.23337874250413115,0.0,-1.1723580744321893,0.0,0.0,0.2996603072743742,0.6358786611385447,0.6462260917158957,0.0,-0.4952738959064007,0.0,0.23337874250413115,0.0,-1.1723580744321893,0.0,0.0,0.2996603072743742,0.6358786611385447,0.6462260917158957,0.0,-0.4952738959064007,0.0,0.23337874250413115,0.0,-1.1723580744321893,0.0,0.0,0.2996603072743742,0.6358786611385447,0.6462260917158957,0.0,-0.4952738959064007,0.0,0.23337874250413115,0.0,-1.1723580744321893,0.0
9,0.0,1.230809572102487,0.0,0.09517318370613204,-0.01567805169324643,-0.16691176701688626,0.0,-0.28405678769161113,-0.5434341624884542,-0.2569476370325674,0.0,0.0,1.230809572102487,0.0,0.09517318370613204,-0.01567805169324643,-0.16691176701688626,0.0,-0.28405678769161113,-0.5434341624884542,-0.2569476370325674,0.0,0.0,1.230809572102487,0.0,0.09517318370613204,-0.01567805169324643,-0.16691176701688626,0.0,-0.28405678769161113,-0.5434341624884542,-0.2569476370325674,0.0,0.0,1.230809572102487,0.0,0.09517318370613204,-0.01567805169324643,-0.16691176701688626,0.0,-0.28405678769161113,-0.5434341624884542,-0.2569476370325674,0.0,0.0,1.230809572102487,0.0,0.09517318370613204,-0.01567805169324643,-0.16691176701688626,0.0,-0.28405678769161113,-0.5434341624884542,-0.2569476370325674,0.0
