,0
176,159.15967064026745
177,-5209.740768590538
178,140.0665776686228
179,6.926161957598083
180,451.18028362433154
181,24.03047627822849
182,118.2933672284466
183,287.21782814763105
184,20.242124394798367
185,197.06312429654542
186,24.16047209943322
187,-710.7376891467595
188,113.77948957628658
189,-91.31534294428374
190,361.0531060690667
191,-2399.227006486835
192,6.652302119824554
193,301.0056847447995
194,191.64264321449224
195,422.1612396654907
196,-69.1186698557772
197,434.3409875990946
198,-3.785744992338593
199,-45.06844772723366
200,190.3683496772058
201,201.97957556788137
202,1539.4372128039295
203,837.3026856412649
204,-1404.9610318134407
205,263.09520677264214
206,-568.8611274265282
207,499.17941122334327
208,7134.499375739799
209,-325.95504311723874
210,18.601441351868743
211,-378.20695939358586
212,-5.979197594342139
213,-179.94785044820827
214,-983.7526392551888
215,-1509.3723480368521
216,461.8947807675928
217,-265.08996994660754
218,777.6191491347474
219,1133.771813794121
220,-2314.98774748238
221,1831.4726326544853
222,954.3927094631603
223,277.79105732337257
224,-949.9347869009305
225,638.1160683042425
226,-151.57909264633963
227,2784.087218676417
228,168.7103943493502
229,139.71561588523747
230,1644.8319459597603
231,-27.444474752438325
232,1974.6118187606335
233,314.4775430789987
234,512.6786401769386
235,-25.523983971027818
236,1768.565717136538
237,99.77461756267212
238,-199.99419443091682
239,-553.856413737981
240,70.8200626976589
241,129.125345664311
242,-982.7259218569197
243,58.60929688690361
244,378.26876064853707
245,71.74939740453226
246,12.21798946569676
247,251.2928938719396
248,36.89226451190189
249,373.3589407311449
250,160.53521879999346
251,309.6285968236415
252,-327.7190729837206
253,164.09583765026554
254,167.30957991814438
255,-55.71850260522743
256,376.14411752147265
257,-65.09212960965806
258,2447.715998443414
259,-23063.490880535464
260,-2910.785895948752
261,777.0517002548742
262,35.828668787918176
263,251.49969533882663
264,132.6953764469089
265,8750.647646087695
266,57.11547875715257
267,150.49158474672151
268,-4573.596832344891
269,-1231.744865993745
270,80.50122865244748
271,-418.9127384125213
272,1235.802106697836
273,-346.3488069589343
274,-242.44182204984844
275,241.13967859081157
276,-738.3752604060021
277,894.7673678441166
278,-156.87182140106881
279,149.35105478040157
280,-4.869999598971077
281,1598.533679508635
282,-218.12863146126836
283,-450.95232498265693
284,1573.5195593490641
285,-129.08844556427533
286,57.836722201644086
287,-330.97810292222977
288,-71.10662415158794
289,-2454.904054641835
290,-340.45729431344853
291,521.4401398861756
292,509.97924500192096
293,2744.2611449478404
294,6308.493913155355
295,-329.36905448014215
296,66.95332650411964
297,777.7829519772864
298,1069.9300584326993
299,-442.2855471406149
300,-31.42701088589655
301,705.7143312285234
302,1047.173282672305
303,294.3797421296273
304,-2012.6092808304934
305,-140.65614035681594
306,-17.78970000063805
307,280.1042634083639
308,-327.74593309979565
309,-8553.785986323439
310,8329.034167755184
311,-559.5683242528364
312,546.2217530254009
313,1460.257989722343
314,-178.97865378753357
315,122.36569100503925
316,-1516.8703302966421
317,-6279.679014135647
318,9810.73434565998
319,-18854.83693971174
320,103.27614791868912
321,498.29464142130564
322,3998.984061844341
323,12499.092655541062
324,3795.3894834155753
325,1681.3517751534062
326,2484.415821872092
327,-5960.144622850659
328,2727.0789566294293
329,-18159.796093732315
330,2474.964744415725
331,39651.494625044645
332,-51714.16478678776
333,-356989.55366449326
334,15033.725900392816
335,-11993.311360462136
336,-13567.906274783694
337,19849.76322521967
338,10500.3397509674
339,-9256.241874206076
340,-2178.7293451667542
341,-4407.539295098197
342,-7253.888637980549
343,-10591.000025920946
344,3374.294865027521
345,4909.046743778462
346,1340.731622194255
347,-8979.594899950824
348,-6460.2242940957585
349,-398.5743035435536
350,989.5179232106717
351,2302.782327285858
352,1016.3776820328444
353,-2832.2720437820994
354,2263.453723697796
355,1589.078933264718
356,-1282.894049798
357,-1413.4008379845775
358,-144.63181350834873
359,184.24259579491718
360,-558.3303367299594
361,7424.881608536164
362,974.0959179549197
363,4488.529737405937
364,-564.8082396916072
365,2842.9966091889746
366,1122.9421067980488
367,14114.244451304103
368,-6849.273162352033
369,514.4408804132709
370,-1045.974948722893
371,-2477.8741107479104
372,8.807650117948398
373,-2555.7089305916256
374,610.0440247211376
375,640.6942246200261
376,-1082.031586393461
377,1711.3339383995378
378,138.6341995405095
379,1156.7733000380413
380,-3806.7560782802666
381,392.2279626068675
382,165.18083882902963
383,-64.89381368253265
384,-540.7138710682472
385,-1184.1812619648415
386,-1365.912574401714
387,676.5159600982836
388,-1355.846281916212
389,602.5305685195011
390,251.63980173033403
391,-1441.7807172863745
392,-817.4679040937449
393,-265.6065078962461
394,1834.3215732233355
395,507.2888233950192
396,774.5259331920681
397,-114.81873677382484
398,39.459892391245575
399,1346.3769648479197
400,-1897.6847211750066
401,-4153.454079729712
402,-3534.6600985327627
403,1273.577105932987
404,4710.716524234426
405,2465.310832687459
406,7877.302597787816
407,-1676.943934934338
408,-770.1615067440551
409,-118.24645206440289
410,-617.8827867378518
411,-1423.1505531683163
412,-3497.734025286077
413,-4048.931522171244
414,35.05446191307129
415,-2130.363510077048
416,709.9001225241116
417,425.54653135774834
418,16436.62725334432
419,334.2645463934624
420,13057.797876060564
421,-11365.560002446395
422,-460.86277476883686
423,-381.5765796486267
424,1797.1092655886089
425,2875.76719425048
426,-715.7904913652854
427,1975.6751597618659
428,1563.7470954678313
429,620.6269101739023
430,408.019044648237
431,414.18967399510217
432,207.7843833164822
433,211.9144789567472
434,4262.414334542126
435,351.3369344056763
436,-468.1715854913149
437,98.18396984908291
438,-407.33760011021695
439,80.14369803423558
440,1244.2544375842172
441,772.6644726143106
442,-47.05631761576183
443,286.761191275451
444,811.0301459891847
445,108.4184212448059
446,152.3454730983337
447,321.8509043292704
448,-133.88778190151268
449,-540.0549363729159
450,548.0067696152094
451,494.07526950429656
452,-51.994349212729475
453,575.7523058820191
454,25.78303770683314
455,-370.90777299150466
456,1122.748638138253
457,-466.0518557484744
458,-11.462654393376354
459,130.9151837653642
460,-201.5718401894688
461,1630.0177243053122
462,75.72176433097619
463,-432.2324516238109
464,538.2369802155105
465,163.84521662340754
466,671.8120914386607
467,183.02768622842103
468,-1495.741018504873
469,764.959866593053
470,-52.30277807927516
471,4008.668925726211
472,662.5994897328644
473,251.1340446329434
474,1004.855158727265
475,185.75841737530806
476,37.94823377625535
477,703.1435780025645
478,499.11750196380643
479,146.21900173777948
480,63.97725929648251
481,-1326.2900506407664
482,-403.32471435919086
483,1011.2256641720251
484,-112.12907794879956
485,-6040.360014658004
486,-31.739225574356624
487,129.87092683884964
488,-79.26821656836222
489,166.52690661367515
490,242.6268869854901
491,499.2444435760775
492,-542.1086963026045
493,236.1527403184614
